date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-05-18,Australia,7068,99,14,0,1
2020-05-18,Austria,16269,629,27,0,1
2020-05-18,Azerbaijan,3387,40,113,1,1
2020-05-18,Bahamas,96,11,0,0,1
2020-05-18,Bahrain,7184,12,228,0,1
2020-05-18,Bangladesh,23870,349,1602,21,1
2020-05-18,Barbados,88,7,0,0,1
2020-05-18,Belarus,30572,171,922,6,1
2020-05-18,Belgium,55559,9080,279,28,1
2020-05-18,Belize,18,2,0,0,1
2020-05-18,Benin,339,2,0,0,1
2020-05-18,Bhutan,21,0,0,0,1
2020-05-18,Bolivia,4263,174,175,5,1
2020-05-18,Bosnia and Herzegovina,2304,133,14,0,1
2020-05-18,Botswana,25,1,0,0,1
2020-05-18,Brazil,255368,16853,14288,735,1
2020-05-18,Brunei,141,1,0,0,1
2020-05-18,Bulgaria,2235,110,24,2,1
2020-05-18,Burkina Faso,796,51,0,0,1
2020-05-18,Burma,191,6,7,0,1
2020-05-18,Burundi,42,1,19,0,1
2020-05-18,Cabo Verde,328,3,0,0,1
2020-05-18,Cambodia,122,0,0,0,1
2020-05-18,Cameroon,3529,140,424,0,1
2020-05-18,Canada,79397,5959,1079,57,1
2020-05-18,Central African Republic,327,0,0,0,1
2020-05-18,Chad,519,53,16,0,1
2020-05-18,Chile,54647,478,2278,28,1
2020-05-18,China,84063,4638,9,0,1
2020-05-18,Colombia,16295,592,721,18,1
2020-05-18,Comoros,11,1,0,0,1
2020-05-18,Congo (Brazzaville),412,15,21,0,1
2020-05-18,Congo (Kinshasa),1538,61,83,0,1
2020-05-18,Costa Rica,866,10,3,0,1
2020-05-18,Cote d'Ivoire,2119,28,10,1,1
2020-05-18,Croatia,2228,95,2,0,1
2020-05-18,Cuba,1881,79,9,0,1
2020-05-18,Cyprus,917,17,1,0,1
2020-05-18,Czechia,8586,297,111,-1,1
2020-05-18,Denmark,11155,548,41,1,1
2020-05-18,Djibouti,1518,7,117,3,1
2020-05-18,Dominica,16,0,0,0,1
2020-05-18,Dominican Republic,12725,434,411,6,1
2020-05-18,Ecuador,33582,2799,400,63,1
2020-05-18,Egypt,12764,645,535,15,1
2020-05-18,El Salvador,1413,30,75,0,1
2020-05-18,Equatorial Guinea,719,7,125,0,1
2020-05-18,Eritrea,39,0,0,0,1
2020-05-18,Estonia,1784,64,10,1,1
2020-05-18,Eswatini,205,2,2,0,1
2020-05-18,Ethiopia,352,5,35,0,1
2020-05-18,Fiji,18,0,0,0,1
2020-05-18,Finland,6380,300,33,2,1
2020-05-18,France,180051,28242,358,131,1
2020-05-18,Gabon,1432,11,112,0,1
2020-05-18,Gambia,24,1,1,0,1
2020-05-18,Georgia,701,12,6,0,1
2020-05-18,Germany,176551,8003,182,41,1
2020-05-18,Ghana,5735,29,0,0,1
2020-05-18,Greece,2836,165,2,2,1
2020-05-18,Greenland,11,0,0,0,1
2020-05-18,Grenada,22,0,0,0,1
2020-05-18,Guatemala,1912,35,149,2,1
2020-05-18,Guinea,2796,16,138,0,1
2020-05-18,Guinea-Bissau,1032,4,42,0,1
2020-05-18,Guyana,124,10,7,0,1
2020-05-18,Haiti,533,21,77,1,1
2020-05-18,Holy See,12,0,0,0,1
2020-05-18,Honduras,2798,146,152,4,1
2020-05-18,Hungary,3535,462,26,11,1
2020-05-18,Iceland,1802,10,0,0,1
2020-05-18,India,100328,3156,4630,131,1
2020-05-18,Indonesia,18010,1191,496,43,1
2020-05-18,Iran,122492,7057,2294,69,1
2020-05-18,Iraq,3554,127,150,4,1
2020-05-18,Ireland,24200,1547,88,4,1
2020-05-18,Israel,16643,276,26,4,1
2020-05-18,Italy,225886,32007,451,99,1
2020-05-18,Jamaica,520,9,0,0,1
2020-05-18,Japan,16259,796,33,9,1
2020-05-18,Jordan,629,9,16,0,1
2020-05-18,Kazakhstan,6751,35,594,1,1
2020-05-18,Kenya,912,50,25,0,1
2020-05-18,Kosovo,955,29,0,0,1
2020-05-18,Kuwait,15691,118,841,6,1
2020-05-18,Kyrgyzstan,1216,14,78,0,1
2020-05-18,Laos,19,0,0,0,1
2020-05-18,Latvia,1009,19,1,0,1
2020-05-18,Lebanon,931,26,20,0,1
2020-05-18,Lesotho,1,0,0,0,1
2020-05-18,Liberia,229,22,3,1,1
2020-05-18,Libya,65,3,0,0,1
2020-05-18,Liechtenstein,82,1,0,0,1
2020-05-18,Lithuania,1547,59,6,3,1
2020-05-18,Luxembourg,3947,107,2,0,1
2020-05-18,Madagascar,322,1,18,0,1
2020-05-18,Malawi,70,3,0,0,1
2020-05-18,Malaysia,6941,113,47,0,1
2020-05-18,Maldives,1106,4,12,0,1
2020-05-18,Mali,874,52,14,0,1
2020-05-18,Malta,558,6,5,0,1
2020-05-18,Mauritania,81,4,19,0,1
2020-05-18,Mauritius,332,10,0,0,1
2020-05-18,Mexico,51633,5332,2414,155,1
2020-05-18,Moldova,6138,217,78,6,1
2020-05-18,Monaco,97,4,1,0,1
2020-05-18,Mongolia,140,0,4,0,1
2020-05-18,Montenegro,324,9,0,0,1
2020-05-18,Morocco,6952,192,82,0,1
2020-05-18,Mozambique,145,0,8,0,1
2020-05-18,Namibia,16,0,0,0,1
2020-05-18,Nepal,375,2,80,0,1
2020-05-18,Netherlands,44335,5713,146,14,1
2020-05-18,New Zealand,1499,21,0,0,1
2020-05-18,Nicaragua,25,8,0,0,1
2020-05-18,Niger,909,55,5,1,1
2020-05-18,Nigeria,6175,191,216,9,1
2020-05-18,North Macedonia,1817,104,25,3,1
2020-05-18,Norway,8257,233,8,1,1
2020-05-18,Oman,5379,25,193,3,1
2020-05-18,Pakistan,43966,939,1841,36,1
2020-05-18,Panama,9726,279,120,4,1
2020-05-18,Papua New Guinea,8,0,0,0,1
2020-05-18,Paraguay,788,11,2,0,1
2020-05-18,Peru,94933,2789,2660,141,1
2020-05-18,Philippines,12718,831,205,7,1
2020-05-18,Poland,18885,936,356,11,1
2020-05-18,Portugal,29209,1231,173,13,1
2020-05-18,Qatar,33969,15,1365,0,1
2020-05-18,Romania,17036,1120,165,13,1
2020-05-18,Russia,290678,2722,8926,91,1
2020-05-18,Rwanda,297,0,5,0,1
2020-05-18,Saint Kitts and Nevis,15,0,0,0,1
2020-05-18,Saint Lucia,18,0,0,0,1
2020-05-18,Saint Vincent and the Grenadines,17,0,0,0,1
2020-05-18,San Marino,654,41,0,0,1
2020-05-18,Sao Tome and Principe,246,7,11,0,1
2020-05-18,Saudi Arabia,57345,320,2593,8,1
2020-05-18,Senegal,2544,26,64,1,1
2020-05-18,Serbia,10699,231,89,1,1
2020-05-18,Seychelles,11,0,0,0,1
2020-05-18,Sierra Leone,519,33,14,1,1
2020-05-18,Singapore,28343,22,305,0,1
2020-05-18,Slovakia,1495,28,1,0,1
2020-05-18,Slovenia,1466,104,0,0,1
2020-05-18,Somalia,1455,57,34,1,1
2020-05-18,South Africa,16433,286,918,22,1
2020-05-18,South Korea,11078,263,13,0,1
2020-05-18,South Sudan,290,4,0,0,1
2020-05-18,Spain,231606,27709,908,146,1
2020-05-18,Sri Lanka,992,9,11,0,1
2020-05-18,Sudan,2591,105,302,8,1
2020-05-18,Suriname,11,1,1,0,1
2020-05-18,Sweden,30377,3698,234,19,1
2020-05-18,Switzerland,30597,1886,10,5,1
2020-05-18,Syria,58,3,0,0,1
2020-05-18,Taiwan*,440,7,0,0,1
2020-05-18,Tajikistan,1729,41,205,2,1
2020-05-18,Tanzania,509,21,0,0,1
2020-05-18,Thailand,3031,56,3,0,1
2020-05-18,Timor-Leste,24,0,0,0,1
2020-05-18,Togo,330,12,29,1,1
2020-05-18,Trinidad and Tobago,116,8,0,0,1
2020-05-18,Tunisia,1043,46,6,1,1
2020-05-18,Turkey,150593,4171,1158,31,1
2020-05-18,US,1514901,91414,21769,770,1
2020-05-18,Uganda,248,0,21,0,1
2020-05-18,Ukraine,18616,535,325,21,1
2020-05-18,United Arab Emirates,24190,224,832,4,1
2020-05-18,United Kingdom,233809,34918,2577,160,1
2020-05-18,Uruguay,737,20,3,0,1
2020-05-18,Uzbekistan,2791,13,38,1,1
2020-05-18,Venezuela,618,10,77,0,1
2020-05-18,Vietnam,324,0,4,0,1
2020-05-18,West Bank and Gaza,388,2,7,0,1
2020-05-18,Western Sahara,6,0,0,0,1
2020-05-18,Yemen,130,20,2,0,1
2020-05-18,Zambia,761,7,8,0,1
2020-05-18,Zimbabwe,46,4,2,0,1
2020-05-19,Afghanistan,7653,178,581,5,1
2020-05-19,Albania,949,31,1,0,1
2020-05-19,Algeria,7377,561,176,6,1
2020-05-19,Andorra,761,51,0,0,1
2020-05-19,Angola,52,3,2,0,1
2020-05-19,Antigua and Barbuda,25,3,0,0,1
2020-05-19,Argentina,8809,393,438,11,1
2020-05-19,Armenia,5041,64,218,3,1
2020-05-19,Australia,7072,100,4,1,1
2020-05-19,Austria,16321,632,52,3,1
2020-05-19,Azerbaijan,3518,41,131,1,1
2020-05-19,Bahamas,96,11,0,0,1
2020-05-19,Bahrain,7532,12,348,0,1
2020-05-19,Bangladesh,25121,370,1251,21,1
2020-05-19,Barbados,90,7,2,0,1
2020-05-19,Belarus,31508,175,936,4,1
2020-05-19,Belgium,55791,9108,232,28,1
2020-05-19,Belize,18,2,0,0,1
2020-05-19,Benin,130,2,0,0,1
2020-05-19,Bhutan,21,0,0,0,1
2020-05-19,Bolivia,4481,189,218,15,1
2020-05-19,Bosnia and Herzegovina,2321,134,17,1,1
2020-05-19,Botswana,25,1,0,0,1
2020-05-19,Brazil,271885,17983,16517,1130,1
2020-05-19,Brunei,141,1,0,0,1
2020-05-19,Bulgaria,2259,112,24,2,1
2020-05-19,Burkina Faso,796,51,0,0,1
2020-05-19,Burma,193,6,2,0,1
2020-05-19,Burundi,42,1,0,0,1
2020-05-19,Cabo Verde,335,3,7,0,1
2020-05-19,Cambodia,122,0,0,0,1
2020-05-19,Cameroon,3529,140,0,0,1
2020-05-19,Canada,80479,6027,1082,68,1
2020-05-19,Central African Republic,366,0,39,0,1
2020-05-19,Chad,545,56,26,3,1
2020-05-19,Chile,58167,509,3520,31,1
2020-05-19,China,84063,4638,0,0,1
2020-05-19,Colombia,16935,613,640,21,1
2020-05-19,Comoros,11,1,0,0,1
2020-05-19,Congo (Brazzaville),420,15,8,0,1
2020-05-19,Congo (Kinshasa),1629,61,91,0,1
2020-05-19,Costa Rica,882,10,16,0,1
2020-05-19,Cote d'Ivoire,2153,28,34,0,1
2020-05-19,Croatia,2232,96,4,1,1
2020-05-19,Cuba,1887,79,6,0,1
2020-05-19,Cyprus,918,17,1,0,1
2020-05-19,Czechia,8647,302,61,5,1
2020-05-19,Denmark,11231,551,76,3,1
2020-05-19,Djibouti,1618,7,100,0,1
2020-05-19,Dominica,16,0,0,0,1
2020-05-19,Dominican Republic,13223,441,498,7,1
2020-05-19,Ecuador,34151,2839,569,40,1
2020-05-19,Egypt,13484,659,720,14,1
2020-05-19,El Salvador,1498,30,85,0,1
2020-05-19,Equatorial Guinea,825,7,106,0,1
2020-05-19,Eritrea,39,0,0,0,1
2020-05-19,Estonia,1791,64,7,0,1
2020-05-19,Eswatini,208,2,3,0,1
2020-05-19,Ethiopia,365,5,13,0,1
2020-05-19,Fiji,18,0,0,0,1
2020-05-19,Finland,6399,301,19,1,1
2020-05-19,France,180933,28025,882,-217,1
2020-05-19,Gabon,1502,12,70,1,1
2020-05-19,Gambia,24,1,0,0,1
2020-05-19,Georgia,707,12,6,0,1
2020-05-19,Germany,177778,8081,1227,78,1
2020-05-19,Ghana,6096,31,361,2,1
2020-05-19,Greece,2840,165,4,0,1
2020-05-19,Greenland,11,0,0,0,1
2020-05-19,Grenada,22,0,0,0,1
2020-05-19,Guatemala,2133,43,221,8,1
2020-05-19,Guinea,2863,18,67,2,1
2020-05-19,Guinea-Bissau,1038,6,6,2,1
2020-05-19,Guyana,125,10,1,0,1
2020-05-19,Haiti,533,21,0,0,1
2020-05-19,Holy See,12,0,0,0,1
2020-05-19,Honduras,2955,147,157,1,1
2020-05-19,Hungary,3556,467,21,5,1
2020-05-19,Iceland,1802,10,0,0,1
2020-05-19,India,106475,3302,6147,146,1
2020-05-19,Indonesia,18496,1221,486,30,1
2020-05-19,Iran,124603,7119,2111,62,1
2020-05-19,Iraq,3611,131,57,4,1
2020-05-19,Ireland,24251,1561,51,14,1
2020-05-19,Israel,16659,278,16,2,1
2020-05-19,Italy,226699,32169,813,162,1
2020-05-19,Jamaica,520,9,0,0,1
2020-05-19,Japan,16287,805,28,9,1
2020-05-19,Jordan,649,9,20,0,1
2020-05-19,Kazakhstan,6751,35,0,0,1
2020-05-19,Kenya,963,50,51,0,1
2020-05-19,Kosovo,989,29,34,0,1
2020-05-19,Kuwait,16764,121,1073,3,1
2020-05-19,Kyrgyzstan,1243,14,27,0,1
2020-05-19,Laos,19,0,0,0,1
2020-05-19,Latvia,1012,21,3,2,1
2020-05-19,Lebanon,954,26,23,0,1
2020-05-19,Lesotho,1,0,0,0,1
2020-05-19,Liberia,233,23,4,1,1
2020-05-19,Libya,68,3,3,0,1
2020-05-19,Liechtenstein,82,1,0,0,1
2020-05-19,Lithuania,1562,60,15,1,1
2020-05-19,Luxembourg,3958,109,11,2,1
2020-05-19,Madagascar,326,2,4,1,1
2020-05-19,Malawi,70,3,0,0,1
2020-05-19,Malaysia,6978,114,37,1,1
2020-05-19,Maldives,1143,4,37,0,1
2020-05-19,Mali,901,53,27,1,1
2020-05-19,Malta,569,6,11,0,1
2020-05-19,Mauritania,131,4,50,0,1
2020-05-19,Mauritius,332,10,0,0,1
2020-05-19,Mexico,54346,5666,2713,334,1
2020-05-19,Moldova,6340,221,202,4,1
2020-05-19,Monaco,97,4,0,0,1
2020-05-19,Mongolia,140,0,0,0,1
2020-05-19,Montenegro,324,9,0,0,1
2020-05-19,Morocco,7023,193,71,1,1
2020-05-19,Mozambique,146,0,1,0,1
2020-05-19,Namibia,16,0,0,0,1
2020-05-19,Nepal,402,2,27,0,1
2020-05-19,Netherlands,44443,5734,108,21,1
2020-05-19,New Zealand,1503,21,4,0,1
2020-05-19,Nicaragua,254,17,229,9,1
2020-05-19,Niger,914,55,5,0,1
2020-05-19,Nigeria,6401,192,226,1,1
2020-05-19,North Macedonia,1839,106,22,2,1
2020-05-19,Norway,8267,233,10,0,1
2020-05-19,Oman,5671,27,292,2,1
2020-05-19,Pakistan,45898,985,1932,46,1
2020-05-19,Panama,9867,281,141,2,1
2020-05-19,Papua New Guinea,8,0,0,0,1
2020-05-19,Paraguay,829,11,41,0,1
2020-05-19,Peru,99483,2914,4550,125,1
2020-05-19,Philippines,12942,837,224,6,1
2020-05-19,Poland,19268,948,383,12,1
2020-05-19,Portugal,29432,1247,223,16,1
2020-05-19,Qatar,35606,15,1637,0,1
2020-05-19,Romania,17191,1137,155,17,1
2020-05-19,Russia,299941,2837,9263,115,1
2020-05-19,Rwanda,308,0,11,0,1
2020-05-19,Saint Kitts and Nevis,15,0,0,0,1
2020-05-19,Saint Lucia,18,0,0,0,1
2020-05-19,Saint Vincent and the Grenadines,17,0,0,0,1
2020-05-19,San Marino,655,41,1,0,1
2020-05-19,Sao Tome and Principe,251,8,5,1,1
2020-05-19,Saudi Arabia,59854,329,2509,9,1
2020-05-19,Senegal,2617,30,73,4,1
2020-05-19,Serbia,10733,234,34,3,1
2020-05-19,Seychelles,11,0,0,0,1
2020-05-19,Sierra Leone,534,33,15,0,1
2020-05-19,Singapore,28794,22,451,0,1
2020-05-19,Slovakia,1495,28,0,0,1
2020-05-19,Slovenia,1467,104,1,0,1
2020-05-19,Somalia,1502,59,47,2,1
2020-05-19,South Africa,17200,312,767,26,1
2020-05-19,South Korea,11110,263,32,0,1
2020-05-19,South Sudan,290,4,0,0,1
2020-05-19,Spain,232037,27778,431,69,1
2020-05-19,Sri Lanka,1027,9,35,0,1
2020-05-19,Sudan,2728,111,137,6,1
2020-05-19,Suriname,11,1,0,0,1
2020-05-19,Sweden,30799,3743,422,45,1
2020-05-19,Switzerland,30618,1891,21,5,1
2020-05-19,Syria,58,3,0,0,1
2020-05-19,Taiwan*,440,7,0,0,1
2020-05-19,Tajikistan,1936,41,207,0,1
2020-05-19,Tanzania,509,21,0,0,1
2020-05-19,Thailand,3033,56,2,0,1
2020-05-19,Timor-Leste,24,0,0,0,1
2020-05-19,Togo,338,12,8,0,1
2020-05-19,Trinidad and Tobago,116,8,0,0,1
2020-05-19,Tunisia,1044,47,1,1,1
2020-05-19,Turkey,151615,4199,1022,28,1
2020-05-19,US,1535350,92965,20449,1551,1
2020-05-19,Uganda,260,0,12,0,1
2020-05-19,Ukraine,18876,548,260,13,1
2020-05-19,United Arab Emirates,25063,227,873,3,1
2020-05-19,United Kingdom,236867,35467,3058,549,1
2020-05-19,Uruguay,738,20,1,0,1
2020-05-19,Uzbekistan,2855,13,64,0,1
2020-05-19,Venezuela,749,10,131,0,1
2020-05-19,Vietnam,324,0,0,0,1
2020-05-19,West Bank and Gaza,391,2,3,0,1
2020-05-19,Western Sahara,6,0,0,0,1
2020-05-19,Yemen,167,28,37,8,1
2020-05-19,Zambia,772,7,11,0,1
2020-05-19,Zimbabwe,46,4,0,0,1
2020-05-20,Afghanistan,8145,187,492,9,1
2020-05-20,Albania,964,31,15,0,1
2020-05-20,Algeria,7542,568,165,7,1
2020-05-20,Andorra,762,51,1,0,1
2020-05-20,Angola,52,3,0,0,1
2020-05-20,Antigua and Barbuda,25,3,0,0,1
2020-05-20,Argentina,9283,403,474,10,1
2020-05-20,Armenia,5271,67,230,3,1
2020-05-20,Australia,7081,100,9,0,1
2020-05-20,Austria,16353,633,32,1,1
2020-05-20,Azerbaijan,3631,43,113,2,1
2020-05-20,Bahamas,97,11,1,0,1
2020-05-20,Bahrain,7888,12,356,0,1
2020-05-20,Bangladesh,26738,386,1617,16,1
2020-05-20,Barbados,90,7,0,0,1
2020-05-20,Belarus,32426,179,918,4,1
2020-05-20,Belgium,55983,9150,192,42,1
2020-05-20,Belize,18,2,0,0,1
2020-05-20,Benin,130,2,0,0,1
2020-05-20,Bhutan,21,0,0,0,1
2020-05-20,Bolivia,4919,199,438,10,1
2020-05-20,Bosnia and Herzegovina,2338,136,17,2,1
2020-05-20,Botswana,25,1,0,0,1
2020-05-20,Brazil,291579,18859,19694,876,1
2020-05-20,Brunei,141,1,0,0,1
2020-05-20,Bulgaria,2292,116,33,4,1
2020-05-20,Burkina Faso,809,52,13,1,1
2020-05-20,Burma,199,6,6,0,1
2020-05-20,Burundi,42,1,0,0,1
2020-05-20,Cabo Verde,349,3,14,0,1
2020-05-20,Cambodia,122,0,0,0,1
2020-05-20,Cameroon,3733,146,204,6,1
2020-05-20,Canada,81561,6149,1082,122,1
2020-05-20,Central African Republic,418,0,52,0,1
2020-05-20,Chad,565,57,20,1,1
2020-05-20,Chile,62205,544,4038,35,1
2020-05-20,China,84063,4638,0,0,1
2020-05-20,Colombia,17687,630,752,17,1
2020-05-20,Comoros,34,1,23,0,1
2020-05-20,Congo (Brazzaville),420,15,0,0,1
2020-05-20,Congo (Kinshasa),1731,61,102,0,1
2020-05-20,Costa Rica,897,10,15,0,1
2020-05-20,Cote d'Ivoire,2231,29,78,1,1
2020-05-20,Croatia,2234,96,2,0,1
2020-05-20,Cuba,1900,79,13,0,1
2020-05-20,Cyprus,922,17,4,0,1
2020-05-20,Czechia,8721,304,74,2,1
2020-05-20,Denmark,11304,554,73,3,1
2020-05-20,Djibouti,1828,9,210,2,1
2020-05-20,Dominica,16,0,0,0,1
2020-05-20,Dominican Republic,13477,446,254,5,1
2020-05-20,Ecuador,34854,2888,703,49,1
2020-05-20,Egypt,14229,680,745,21,1
2020-05-20,El Salvador,1571,31,73,1,1
2020-05-20,Equatorial Guinea,890,7,65,0,1
2020-05-20,Eritrea,39,0,0,0,1
2020-05-20,Estonia,1794,64,3,0,1
2020-05-20,Eswatini,217,2,9,0,1
2020-05-20,Ethiopia,389,5,24,0,1
2020-05-20,Fiji,18,0,0,0,1
2020-05-20,Finland,6443,304,44,3,1
2020-05-20,France,181700,28135,767,110,1
2020-05-20,Gabon,1567,12,65,0,1
2020-05-20,Gambia,24,1,0,0,1
2020-05-20,Georgia,713,12,6,0,1
2020-05-20,Germany,178473,8144,695,63,1
2020-05-20,Ghana,6269,31,173,0,1
2020-05-20,Greece,2850,166,10,1,1
2020-05-20,Greenland,11,0,0,0,1
2020-05-20,Grenada,22,0,0,0,1
2020-05-20,Guatemala,2265,45,132,2,1
2020-05-20,Guinea,2863,18,0,0,1
2020-05-20,Guinea-Bissau,1089,6,51,0,1
2020-05-20,Guyana,125,10,0,0,1
2020-05-20,Haiti,596,22,63,1,1
2020-05-20,Holy See,12,0,0,0,1
2020-05-20,Honduras,2955,147,0,0,1
2020-05-20,Hungary,3598,470,42,3,1
2020-05-20,Iceland,1803,10,1,0,1
2020-05-20,India,112028,3434,5553,132,1
2020-05-20,Indonesia,19189,1242,693,21,1
2020-05-20,Iran,126949,7183,2346,64,1
2020-05-20,Iraq,3724,134,113,3,1
2020-05-20,Ireland,24315,1571,64,10,1
2020-05-20,Israel,16667,279,8,1,1
2020-05-20,Italy,227364,32330,665,161,1
2020-05-20,Jamaica,529,9,9,0,1
2020-05-20,Japan,16321,818,34,13,1
2020-05-20,Jordan,672,9,23,0,1
2020-05-20,Kazakhstan,6969,35,218,0,1
2020-05-20,Kenya,1029,50,66,0,1
2020-05-20,Kosovo,989,29,0,0,1
2020-05-20,Kuwait,17568,124,804,3,1
2020-05-20,Kyrgyzstan,1270,14,27,0,1
2020-05-20,Laos,19,0,0,0,1
2020-05-20,Latvia,1016,21,4,0,1
2020-05-20,Lebanon,961,26,7,0,1
2020-05-20,Lesotho,1,0,0,0,1
2020-05-20,Liberia,238,23,5,0,1
2020-05-20,Libya,69,3,1,0,1
2020-05-20,Liechtenstein,82,1,0,0,1
2020-05-20,Lithuania,1577,60,15,0,1
2020-05-20,Luxembourg,3971,109,13,0,1
2020-05-20,Madagascar,371,2,45,0,1
2020-05-20,Malawi,71,3,1,0,1
2020-05-20,Malaysia,7009,114,31,0,1
2020-05-20,Maldives,1186,4,43,0,1
2020-05-20,Mali,931,55,30,2,1
2020-05-20,Malta,584,6,15,0,1
2020-05-20,Mauritania,141,4,10,0,1
2020-05-20,Mauritius,332,10,0,0,1
2020-05-20,Mexico,56594,6090,2248,424,1
2020-05-20,Moldova,6553,228,213,7,1
2020-05-20,Monaco,97,4,0,0,1
2020-05-20,Mongolia,140,0,0,0,1
2020-05-20,Montenegro,324,9,0,0,1
2020-05-20,Morocco,7133,194,110,1,1
2020-05-20,Mozambique,156,0,10,0,1
2020-05-20,Namibia,16,0,0,0,1
2020-05-20,Nepal,427,2,25,0,1
2020-05-20,Netherlands,44641,5767,198,33,1
2020-05-20,New Zealand,1503,21,0,0,1
2020-05-20,Nicaragua,254,17,0,0,1
2020-05-20,Niger,920,58,6,3,1
2020-05-20,Nigeria,6677,200,276,8,1
2020-05-20,North Macedonia,1858,110,19,4,1
2020-05-20,Norway,8281,234,14,1,1
2020-05-20,Oman,6043,30,372,3,1
2020-05-20,Pakistan,48091,1017,2193,32,1
2020-05-20,Panama,9977,287,110,6,1
2020-05-20,Papua New Guinea,8,0,0,0,1
2020-05-20,Paraguay,833,11,4,0,1
2020-05-20,Peru,104020,3024,4537,110,1
2020-05-20,Philippines,13221,842,279,5,1
2020-05-20,Poland,19739,962,471,14,1
2020-05-20,Portugal,29660,1263,228,16,1
2020-05-20,Qatar,37097,16,1491,1,1
2020-05-20,Romania,17387,1147,196,10,1
2020-05-20,Russia,308705,2972,8764,135,1
2020-05-20,Rwanda,314,0,6,0,1
2020-05-20,Saint Kitts and Nevis,15,0,0,0,1
2020-05-20,Saint Lucia,18,0,0,0,1
2020-05-20,Saint Vincent and the Grenadines,18,0,1,0,1
2020-05-20,San Marino,656,41,1,0,1
2020-05-20,Sao Tome and Principe,251,8,0,0,1
2020-05-20,Saudi Arabia,62545,339,2691,10,1
2020-05-20,Senegal,2714,30,97,0,1
2020-05-20,Serbia,10833,235,100,1,1
2020-05-20,Seychelles,11,0,0,0,1
2020-05-20,Sierra Leone,570,34,36,1,1
2020-05-20,Singapore,29364,22,570,0,1
2020-05-20,Slovakia,1496,28,1,0,1
2020-05-20,Slovenia,1468,105,1,1,1
2020-05-20,Somalia,1573,61,71,2,1
2020-05-20,South Africa,18003,339,803,27,1
2020-05-20,South Korea,11122,264,12,1,1
2020-05-20,South Sudan,290,4,0,0,1
2020-05-20,Spain,232555,27888,518,110,1
2020-05-20,Sri Lanka,1028,9,1,0,1
2020-05-20,Sudan,2728,111,0,0,1
2020-05-20,Suriname,11,1,0,0,1
2020-05-20,Sweden,31523,3831,724,88,1
2020-05-20,Switzerland,30658,1892,40,1,1
2020-05-20,Syria,58,3,0,0,1
2020-05-20,Taiwan*,440,7,0,0,1
2020-05-20,Tajikistan,2140,41,204,0,1
2020-05-20,Tanzania,509,21,0,0,1
2020-05-20,Thailand,3034,56,1,0,1
2020-05-20,Timor-Leste,24,0,0,0,1
2020-05-20,Togo,340,12,2,0,1
2020-05-20,Trinidad and Tobago,116,8,0,0,1
2020-05-20,Tunisia,1045,47,1,0,1
2020-05-20,Turkey,152587,4222,972,23,1
2020-05-20,US,1559157,94533,23807,1568,1
2020-05-20,Uganda,264,0,4,0,1
2020-05-20,Ukraine,19230,564,354,16,1
2020-05-20,United Arab Emirates,26004,233,941,6,1
2020-05-20,United Kingdom,239579,35837,2712,370,1
2020-05-20,Uruguay,746,20,8,0,1
2020-05-20,Uzbekistan,2939,13,84,0,1
2020-05-20,Venezuela,824,10,75,0,1
2020-05-20,Vietnam,324,0,0,0,1
2020-05-20,West Bank and Gaza,398,2,7,0,1
2020-05-20,Western Sahara,6,0,0,0,1
2020-05-20,Yemen,184,30,17,2,1
2020-05-20,Zambia,832,7,60,0,1
2020-05-20,Zimbabwe,48,4,2,0,1
2020-05-21,Afghanistan,8676,193,531,6,1
2020-05-21,Albania,969,31,5,0,1
2020-05-21,Algeria,7728,575,186,7,1
2020-05-21,Andorra,762,51,0,0,1
2020-05-21,Angola,58,3,6,0,1
2020-05-21,Antigua and Barbuda,25,3,0,0,1
2020-05-21,Argentina,9931,416,648,13,1
2020-05-21,Armenia,5606,70,335,3,1
2020-05-21,Australia,7095,101,14,1,1
2020-05-21,Austria,16404,633,51,0,1
2020-05-21,Azerbaijan,3749,44,118,1,1
2020-05-21,Bahamas,97,11,0,0,1
2020-05-21,Bahrain,8174,12,286,0,1
2020-05-21,Bangladesh,28511,408,1773,22,1
2020-05-21,Barbados,90,7,0,0,1
2020-05-21,Belarus,33371,185,945,6,1
2020-05-21,Belgium,56235,9186,252,36,1
2020-05-21,Belize,18,2,0,0,1
2020-05-21,Benin,135,3,5,1,1
2020-05-21,Bhutan,21,0,0,0,1
2020-05-21,Bolivia,5187,215,268,16,1
2020-05-21,Bosnia and Herzegovina,2350,140,12,4,1
2020-05-21,Botswana,29,1,4,0,1
2020-05-21,Brazil,310087,20047,18508,1188,1
2020-05-21,Brunei,141,1,0,0,1
2020-05-21,Bulgaria,2331,120,39,4,1
2020-05-21,Burkina Faso,812,52,3,0,1
2020-05-21,Burma,199,6,0,0,1
2020-05-21,Burundi,42,1,0,0,1
2020-05-21,Cabo Verde,356,3,7,0,1
2020-05-21,Cambodia,123,0,1,0,1
2020-05-21,Cameroon,4288,156,555,10,1
2020-05-21,Canada,82728,6266,1167,117,1
2020-05-21,Central African Republic,436,0,18,0,1
2020-05-21,Chad,588,58,23,1,1
2020-05-21,Chile,66169,589,3964,45,1
2020-05-21,China,84063,4638,0,0,1
2020-05-21,Colombia,18330,652,643,22,1
2020-05-21,Comoros,34,1,0,0,1
